Image file,Generated Caption
../data/validation/images/COCO_val2014_000000184172.jpg,a surfer is riding a wave in the ocean
../data/validation/images/COCO_val2014_000000101223.jpg,a view of mountains
../data/validation/images/COCO_val2014_000000096043.jpg,a group of people playing with a frc
../data/validation/images/COCO_val2014_000000493868.jpg,a white plate with food
../data/validation/images/COCO_val2014_000000507037.jpg,a group of people standing around a house
../data/validation/images/COCO_val2014_000000200018.jpg,a teddy bear sitting on a rock
../data/validation/images/COCO_val2014_000000558834.jpg,a large field of people flying kites
../data/validation/images/COCO_val2014_000000076572.jpg,a woman holding a remote control in her hand
../data/validation/images/COCO_val2014_000000479762.jpg,two zebras in a zoo
../data/validation/images/COCO_val2014_000000477805.jpg,a man sitting in the dark using a laptop
../data/validation/images/COCO_val2014_000000025069.jpg,a boy is skateboarding on a street
../data/validation/images/COCO_val2014_000000531061.jpg,a man and woman riding a motorcycle
../data/validation/images/COCO_val2014_000000512118.jpg,a black dog playing with a yellow fr fr fr fr fr fr fr fr
../data/validation/images/COCO_val2014_000000232243.jpg,a baseball player holding a bat
../data/validation/images/COCO_val2014_000000326128.jpg,a man standing on a snowy slope with a snowboard
../data/validation/images/COCO_val2014_000000091402.jpg,a man surfing on a wave
../data/validation/images/COCO_val2014_000000368821.jpg,a large ornate organ
../data/validation/images/COCO_val2014_000000512495.jpg,"a bathroom with a toilet, sink, and window"
../data/validation/images/COCO_val2014_000000435742.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000558966.jpg,a black suitcase and a black suitcase bag
../data/validation/images/COCO_val2014_000000431401.jpg,a vase on a table
../data/validation/images/COCO_val2014_000000269922.jpg,a road sign on a rocky mountain side
../data/validation/images/COCO_val2014_000000407976.jpg,a blender on a table with a bag of fruit
../data/validation/images/COCO_val2014_000000039871.jpg,a bus is parked on the side of the road
../data/validation/images/COCO_val2014_000000551910.jpg,a man flying a kite on a beach
../data/validation/images/COCO_val2014_000000531061.jpg,a man and woman riding a motorcycle
../data/validation/images/COCO_val2014_000000480275.jpg,a cart of bananas
../data/validation/images/COCO_val2014_000000147393.jpg,a woman on skis
../data/validation/images/COCO_val2014_000000262576.jpg,a laptop computer sitting on a bed with a blue blanket
../data/validation/images/COCO_val2014_000000428254.jpg,a man playing tennis
../data/validation/images/COCO_val2014_000000472399.jpg,a cat sitting on a chair in the grass
../data/validation/images/COCO_val2014_000000010386.jpg,a woman in a suit and tie standing by a lake
../data/validation/images/COCO_val2014_000000568611.jpg,a motorcycle parked in a parking lot
../data/validation/images/COCO_val2014_000000488755.jpg,two people skiing in the snow
../data/validation/images/COCO_val2014_000000310278.jpg,a man riding a bike
../data/validation/images/COCO_val2014_000000536426.jpg,a fire hydrant sitting on the side of a road
../data/validation/images/COCO_val2014_000000139873.jpg,a bird is sitting on a flower in the garden
../data/validation/images/COCO_val2014_000000478862.jpg,a plane on the ground
../data/validation/images/COCO_val2014_000000319704.jpg,a person holding a hot dog in their hand
../data/validation/images/COCO_val2014_000000246613.jpg,"a bathroom with a toilet, sink, and a towel"
../data/validation/images/COCO_val2014_000000568004.jpg,a living room with a table and chairs
../data/validation/images/COCO_val2014_000000224594.jpg,a large elephant walking down a dirt road
../data/validation/images/COCO_val2014_000000161557.jpg,a dog laying on a rug with a red wall behind it
../data/validation/images/COCO_val2014_000000173514.jpg,a person on a snowboard
../data/validation/images/COCO_val2014_000000042541.jpg,a person winds surfing in the ocean
../data/validation/images/COCO_val2014_000000534335.jpg,a hot dog and french fries on a tray
../data/validation/images/COCO_val2014_000000010496.jpg,a person flying a kite in a city
../data/validation/images/COCO_val2014_000000256838.jpg,a subway train pulling passengers into a station
../data/validation/images/COCO_val2014_000000399832.jpg,a kitchen with a stainless steel refrigerator and a counter
../data/validation/images/COCO_val2014_000000249418.jpg,a kitchen with a table and chairs
../data/validation/images/COCO_val2014_000000330493.jpg,a restaurant with a large plant in the middle
../data/validation/images/COCO_val2014_000000156308.jpg,a gife standing in the dirt
../data/validation/images/COCO_val2014_000000568653.jpg,a motorcycle is parked in a parking lot
../data/validation/images/COCO_val2014_000000515266.jpg,a truck parked on a bench
../data/validation/images/COCO_val2014_000000573869.jpg,a bear walking across a river in the woods
../data/validation/images/COCO_val2014_000000481214.jpg,a young boy wearing a tie and glasses
../data/validation/images/COCO_val2014_000000327315.jpg,a cake with a golf theme on it
../data/validation/images/COCO_val2014_000000482485.jpg,a fire hydrant on the side of a road
../data/validation/images/COCO_val2014_000000176226.jpg,a group of zebras
../data/validation/images/COCO_val2014_000000185530.jpg,the sheep are grazing
../data/validation/images/COCO_val2014_000000126995.jpg,a man playing tennis
../data/validation/images/COCO_val2014_000000453310.jpg,a red truck
../data/validation/images/COCO_val2014_000000338041.jpg,a boy on a skateboard
../data/validation/images/COCO_val2014_000000520964.jpg,a group of people sitting on the ground
../data/validation/images/COCO_val2014_000000505156.jpg,a group of people skiing down a hill
../data/validation/images/COCO_val2014_000000450129.jpg,a plate with a meat dish and carrots
../data/validation/images/COCO_val2014_000000156511.jpg,a girl playing tennis
../data/validation/images/COCO_val2014_000000294595.jpg,a kitchen with a microwave and a microwave oven
../data/validation/images/COCO_val2014_000000175096.jpg,a man playing tennis
../data/validation/images/COCO_val2014_000000392174.jpg,a man wearing a watch
../data/validation/images/COCO_val2014_000000070588.jpg,a zebra standing in a dirt field next to a rock wall
../data/validation/images/COCO_val2014_000000024924.jpg,a bathroom with a sink and a mirror
../data/validation/images/COCO_val2014_000000074280.jpg,a boat in the water
../data/validation/images/COCO_val2014_000000547136.jpg,a plane is parked at the airport terminal
../data/validation/images/COCO_val2014_000000310342.jpg,the elephants are gray
../data/validation/images/COCO_val2014_000000061515.jpg,two bears are walking on the side of a hill
../data/validation/images/COCO_val2014_000000004266.jpg,a group of people skiing down a snowy slope
../data/validation/images/COCO_val2014_000000050882.jpg,a man playing a video game
../data/validation/images/COCO_val2014_000000384726.jpg,a bear in the woods
../data/validation/images/COCO_val2014_000000073668.jpg,a child on skis
../data/validation/images/COCO_val2014_000000493503.jpg,a street sign with a no entry sign on it
../data/validation/images/COCO_val2014_000000165035.jpg,a horse pulling a sler
../data/validation/images/COCO_val2014_000000182050.jpg,a refrigerator with food inside
../data/validation/images/COCO_val2014_000000044068.jpg,a teddy bear sitting on a chair in a room
../data/validation/images/COCO_val2014_000000335521.jpg,a street sign on a pole in a city
../data/validation/images/COCO_val2014_000000071914.jpg,a white refrigerator with a door open
../data/validation/images/COCO_val2014_000000060434.jpg,a street sign on a pole
../data/validation/images/COCO_val2014_000000154589.jpg,a woman standing in a kitchen with a dog
../data/validation/images/COCO_val2014_000000498489.jpg,a dog sitting on a couch in a living room
../data/validation/images/COCO_val2014_000000217522.jpg,a woman standing next to a man at a food stand
../data/validation/images/COCO_val2014_000000017366.jpg,a bag of food sitting on a table
../data/validation/images/COCO_val2014_000000438373.jpg,a plate of food on a table with a glass of wine
../data/validation/images/COCO_val2014_000000173469.jpg,a person holding a cell phone with a video on it
../data/validation/images/COCO_val2014_000000534194.jpg,a tree in the water
../data/validation/images/COCO_val2014_000000449638.jpg,a group of people riding bikes down a street
../data/validation/images/COCO_val2014_000000555478.jpg,the elephant is gray
../data/validation/images/COCO_val2014_000000158849.jpg,people waiting in a line
../data/validation/images/COCO_val2014_000000175597.jpg,a kitchen with a brick oven and a man in the kitchen
../data/validation/images/COCO_val2014_000000113722.jpg,a group of people on the beach with surfboards
../data/validation/images/COCO_val2014_000000307073.jpg,a man is standing on a green platform
../data/validation/images/COCO_val2014_000000443688.jpg,a woman cutting a cake
../data/validation/images/COCO_val2014_000000285661.jpg,a group of people playing a game of basketball
../data/validation/images/COCO_val2014_000000217393.jpg,a man feeding a cow
../data/validation/images/COCO_val2014_000000322567.jpg,a wooden bench in a field of weeds
../data/validation/images/COCO_val2014_000000311928.jpg,a young boy swinging a baseball bat at a ball
../data/validation/images/COCO_val2014_000000234679.jpg,a woman in a kitchen
../data/validation/images/COCO_val2014_000000543631.jpg,a bedroom with a bed and a desk
../data/validation/images/COCO_val2014_000000068715.jpg,a pole with signs
../data/validation/images/COCO_val2014_000000447553.jpg,a man and a woman flying a kite on a beach
../data/validation/images/COCO_val2014_000000171678.jpg,a stop sign on a street with palm trees
../data/validation/images/COCO_val2014_000000315868.jpg,a motorcycle parked on the street
../data/validation/images/COCO_val2014_000000511999.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000304396.jpg,a clock tower in a town with a clock on it
../data/validation/images/COCO_val2014_000000000885.jpg,a man playing tennis
../data/validation/images/COCO_val2014_000000506945.jpg,a man holding a cell phone
../data/validation/images/COCO_val2014_000000175633.jpg,a boat in the water
../data/validation/images/COCO_val2014_000000390283.jpg,a person in a hat is sitting in a pool
../data/validation/images/COCO_val2014_000000429717.jpg,a woman laying on a bed in a bedroom
../data/validation/images/COCO_val2014_000000216369.jpg,a clock on a pole in front of a building
../data/validation/images/COCO_val2014_000000066154.jpg,a group of vases
../data/validation/images/COCO_val2014_000000235340.jpg,a man doing a trick on a skateboard
../data/validation/images/COCO_val2014_000000556562.jpg,a tray of doughs
../data/validation/images/COCO_val2014_000000136785.jpg,a woman eating a hot dog
../data/validation/images/COCO_val2014_000000287967.jpg,a street light on a pole
../data/validation/images/COCO_val2014_000000274931.jpg,a black and white photo of a street with cars parked on the side
