Image ID,Image file,Question ID,Question,Answer,Plausible answers,Question Type,Answer Type
143111,../data/validation/images/COCO_val2014_000000143111.jpg,143111002,Could one fruit be citrus?,no,"{'no', 'yes'}",could,yes/no
171464,../data/validation/images/COCO_val2014_000000171464.jpg,171464002,How many busses are in the photo?,3,{'3'},how many,number
17944,../data/validation/images/COCO_val2014_000000017944.jpg,17944000,What kind of building is this?,church,"{'church', 'castle', 'tower', 'clock tower', 'big', 'municipal'}",what kind of,other
105812,../data/validation/images/COCO_val2014_000000105812.jpg,105812051,Is that a beer?,no,"{'no', 'yes'}",is that a,yes/no
395745,../data/validation/images/COCO_val2014_000000395745.jpg,395745003,Is there chips with the sandwich?,yes,"{'no', 'yes'}",is there,yes/no
297108,../data/validation/images/COCO_val2014_000000297108.jpg,297108001,Is there a hamper in this room?,yes,"{'no', 'yes'}",is there a,yes/no
10785,../data/validation/images/COCO_val2014_000000010785.jpg,10785005,Is this a heart healthy choice?,yes,"{'no', 'yes'}",is this a,yes/no
447663,../data/validation/images/COCO_val2014_000000447663.jpg,447663000,Is the guy kneeling on a surfboard?,yes,"{'no', 'yes'}",is the,yes/no
308430,../data/validation/images/COCO_val2014_000000308430.jpg,308430000,Is this soup?,no,{'no'},is this,yes/no
281111,../data/validation/images/COCO_val2014_000000281111.jpg,281111001,What is the fire sitting inside of?,oven,"{'brick oven', 'oven', 'kiln', 'brick'}",what is the,other
506489,../data/validation/images/COCO_val2014_000000506489.jpg,506489027,What does the red sign with the yellow M mean?,none,"{'there is no such sign', 'none', 'drinks', 'unknown', 'lottery', 'molten', 'market', 'meter', 'metro', ""i don't see that sign""}",what does the,other
382122,../data/validation/images/COCO_val2014_000000382122.jpg,382122005,Are there spirals on this building?,no,"{'unsure', 'no'}",are there,yes/no
69750,../data/validation/images/COCO_val2014_000000069750.jpg,69750000,Is there something on the window sill?,yes,"{'pan', 'yes'}",is there,yes/no
1490,../data/validation/images/COCO_val2014_000000001490.jpg,1490004,Is this a race?,no,{'no'},is this a,yes/no
61943,../data/validation/images/COCO_val2014_000000061943.jpg,61943007,What is the man riding?,elephant,{'elephant'},what is the man,other
447152,../data/validation/images/COCO_val2014_000000447152.jpg,447152001,Is the sky cloudy?,no,{'no'},is the,yes/no
403565,../data/validation/images/COCO_val2014_000000403565.jpg,403565001,What is the man wearing for safety?,helmet,"{'helmet', 'bike helmet'}",what is the man,other
246233,../data/validation/images/COCO_val2014_000000246233.jpg,246233002,How many boards is the boat made out of?,20,"{'54', '55', '50', '200', '20', 'over 100', 'many', 'tons'}",how many,number
447569,../data/validation/images/COCO_val2014_000000447569.jpg,447569002,IS the writing on the bus in English?,no,{'no'},is the,yes/no
253223,../data/validation/images/COCO_val2014_000000253223.jpg,253223001,Is the plane flying towards or away from the building?,towards,"{'towards', 'no'}",is the,other
503660,../data/validation/images/COCO_val2014_000000503660.jpg,503660002,Are all of the trees vertical?,yes,"{'no', 'yes'}",are,yes/no
309696,../data/validation/images/COCO_val2014_000000309696.jpg,309696001,Is this an urban street?,yes,"{'no', 'yes'}",is this an,yes/no
466079,../data/validation/images/COCO_val2014_000000466079.jpg,466079000,What color are the toes of the shoes?,white,"{'silver', 'no toes', 'gold', 'white'}",what color are the,other
497096,../data/validation/images/COCO_val2014_000000497096.jpg,497096002,What color is the airplane?,red,{'red'},what color is the,other
114871,../data/validation/images/COCO_val2014_000000114871.jpg,114871003,What fruit is sitting next to the sandwich?,banana,{'banana'},what,other
492472,../data/validation/images/COCO_val2014_000000492472.jpg,492472000,What is this device?,walk sign,"{'crosswalk signal', ""don't walk symbol"", 'stop light for pedestrians', 'walk', 'cross signal', 'crosswalk', 'crossing signal', 'crosswalk sign', 'pedestrian light', 'walk sign'}",what is this,other
389699,../data/validation/images/COCO_val2014_000000389699.jpg,389699023,How many animals are in the picture?,2,"{'2', '4'}",how many,number
322511,../data/validation/images/COCO_val2014_000000322511.jpg,322511002,Are the men racing?,yes,{'yes'},are the,yes/no
469634,../data/validation/images/COCO_val2014_000000469634.jpg,469634003,Is the skater skinny?,yes,{'yes'},is the,yes/no
267694,../data/validation/images/COCO_val2014_000000267694.jpg,267694014,Do you have to fry part of this meal?,no,"{'no', 'yes'}",do you,yes/no
282553,../data/validation/images/COCO_val2014_000000282553.jpg,282553021,Has the grass been mowed recently?,no,"{'no', 'yes'}",has,yes/no
497388,../data/validation/images/COCO_val2014_000000497388.jpg,497388000,Could more than one person sleep on this bed?,yes,"{'no', 'yes'}",could,yes/no
303653,../data/validation/images/COCO_val2014_000000303653.jpg,303653002,Are the horses taking their people out for a walk?,no,"{'no', 'yes'}",are the,yes/no
536120,../data/validation/images/COCO_val2014_000000536120.jpg,536120000,What color is the frisbee?,red,{'red'},what color is the,other
557916,../data/validation/images/COCO_val2014_000000557916.jpg,557916002,What is the teddy bear wearing?,shirt,"{'suit and bow tie', 't-shirt', 'clothes', 'pajamas', 'shirt'}",what is the,other
253579,../data/validation/images/COCO_val2014_000000253579.jpg,253579000,Does she seem to be wealthy?,no,{'no'},none of the above,yes/no
50481,../data/validation/images/COCO_val2014_000000050481.jpg,50481003,What word is on the truck?,bushcade,{'bushcade'},what,other
263758,../data/validation/images/COCO_val2014_000000263758.jpg,263758001,Is the plane at an airport?,yes,{'yes'},is the,yes/no
310705,../data/validation/images/COCO_val2014_000000310705.jpg,310705000,Does the man have 20/20 vision?,no,{'no'},does the,yes/no
504635,../data/validation/images/COCO_val2014_000000504635.jpg,504635010,Is this a zoo?,no,{'no'},is this a,yes/no
404209,../data/validation/images/COCO_val2014_000000404209.jpg,404209012,Are the glasses full?,yes,{'yes'},are the,yes/no
358195,../data/validation/images/COCO_val2014_000000358195.jpg,358195002,Is the girl wearing pants?,yes,{'yes'},is the,yes/no
262229,../data/validation/images/COCO_val2014_000000262229.jpg,262229000,What is gliding in the air?,nothing,"{'nothing', 'soccer ball', 'ball', 'hair'}",what is,other
139734,../data/validation/images/COCO_val2014_000000139734.jpg,139734000,Has this been baked?,no,{'no'},has,yes/no
52827,../data/validation/images/COCO_val2014_000000052827.jpg,52827000,What type of bird is on the painting?,seagull,"{'segals', 'seagull', 'gull', 'kind that flies'}",what type of,other
344633,../data/validation/images/COCO_val2014_000000344633.jpg,344633007,What are the horses doing?,running,"{'galloping', 'trotting', 'running', 'walking', 'cantering'}",what are the,other
176799,../data/validation/images/COCO_val2014_000000176799.jpg,176799002,How many people are in the picture?,3,"{'3', '2'}",how many people are in,number
204670,../data/validation/images/COCO_val2014_000000204670.jpg,204670002,What color is the painting?,black,"{'tan and black', 'brown', 'black', 'black and tan'}",what color is the,other
250571,../data/validation/images/COCO_val2014_000000250571.jpg,250571009,How many kites are there?,1,"{'1', 'pink'}",how many,number
26670,../data/validation/images/COCO_val2014_000000026670.jpg,26670000,How is the girl with the hooded jacket facing?,away from camera,"{'away from camera', 'forward', 'back', 'back towards', 'away', 'flying kite', 'back to photo', 'other way', 'back towards camera'}",how,other
526622,../data/validation/images/COCO_val2014_000000526622.jpg,526622000,How many bikes are there?,2,"{'1', '2'}",how many,number
119861,../data/validation/images/COCO_val2014_000000119861.jpg,119861002,What is the main color in the photo?,yellow,"{'gold', 'yellow', 'orange'}",what is the,other
336166,../data/validation/images/COCO_val2014_000000336166.jpg,336166003,Are those appropriate shoes?,yes,"{'no', 'yes'}",are,yes/no
451263,../data/validation/images/COCO_val2014_000000451263.jpg,451263002,What is the zebra doing?,laying down,"{'laying down', 'lying down', 'sleeping', 'relaxing', 'laying'}",what is the,other
93175,../data/validation/images/COCO_val2014_000000093175.jpg,93175005,What kind of expression does the girl have?,serious,"{'none', 'content', 'serious', 'no girl', 'blank'}",what kind of,other
312746,../data/validation/images/COCO_val2014_000000312746.jpg,312746002,Is this room luxurious?,yes,"{'no', 'yes'}",is this,yes/no
327315,../data/validation/images/COCO_val2014_000000327315.jpg,327315003,Is there a number 8 on the flag?,no,{'no'},is there a,yes/no
98328,../data/validation/images/COCO_val2014_000000098328.jpg,98328005,Which shoulder is the zebra looking over?,left,"{'left', 'right'}",which,other
11184,../data/validation/images/COCO_val2014_000000011184.jpg,11184009,What is on the keyboard?,mouse,"{'mouse', 'keys and mouse'}",what is on the,other
413600,../data/validation/images/COCO_val2014_000000413600.jpg,413600009,What is on the bed?,pillows,"{'pillows', 'pillows, note card', 'sheets', 'pillows and comforter', 'sheets, pillows, comforter'}",what is on the,other
152388,../data/validation/images/COCO_val2014_000000152388.jpg,152388002,Is this nest larger than a fist?,yes,{'yes'},is this,yes/no
400907,../data/validation/images/COCO_val2014_000000400907.jpg,400907001,What color is the surfer's skin?,white,"{'peach', 'white', 'beige'}",what color is the,other
519112,../data/validation/images/COCO_val2014_000000519112.jpg,519112001,What is the bear looking for in the stream?,fish,"{'food', 'fish', 'irrelevant'}",what is the,other
400554,../data/validation/images/COCO_val2014_000000400554.jpg,400554002,Is the road having work done?,yes,{'yes'},is the,yes/no
69138,../data/validation/images/COCO_val2014_000000069138.jpg,69138003,Is the far right lane a dedicated turning lane?,yes,"{""i don't know"", 'no', 'yes'}",is the,yes/no
100853,../data/validation/images/COCO_val2014_000000100853.jpg,100853007,Did a man or woman use the toilet last?,woman,"{'man', 'woman'}",none of the above,other
331268,../data/validation/images/COCO_val2014_000000331268.jpg,331268012,What items are on the kitchen counter?,plants,"{'flowers', 'plants', 'pots, plants, cups'}",what,other
214648,../data/validation/images/COCO_val2014_000000214648.jpg,214648003,Is parking free here?,no,{'no'},is,yes/no
348092,../data/validation/images/COCO_val2014_000000348092.jpg,348092003,What sport is this?,motorcycle racing,"{'motorcycle', 'bike racing', 'motocross', 'motor racing', 'motorcycle racing', 'racing'}",what sport is,other
454623,../data/validation/images/COCO_val2014_000000454623.jpg,454623002,How many tiers does the structure seen in the image have?,3,"{'3', '2'}",how many,number
265256,../data/validation/images/COCO_val2014_000000265256.jpg,265256000,What does the color on the flag represent?,usa,"{'united states', 'america', 'usa', 'states', '13 original colonies', 'blood', 'valor, justice and liberty'}",what does the,other
313093,../data/validation/images/COCO_val2014_000000313093.jpg,313093002,What shape is on his chest?,star,{'star'},what,other
66650,../data/validation/images/COCO_val2014_000000066650.jpg,66650002,Could today be her birthday?,yes,"{'no', 'yes'}",could,yes/no
440124,../data/validation/images/COCO_val2014_000000440124.jpg,440124002,Where is the tiger?,on plane,"{'nowhere', 'painted on plane', 'side of plane', 'on plane', 'on side of plane'}",where is the,other
336961,../data/validation/images/COCO_val2014_000000336961.jpg,336961000,Is the player good?,yes,{'yes'},is the,yes/no
233348,../data/validation/images/COCO_val2014_000000233348.jpg,233348003,Is the field wet or dry?,wet,"{'dry', 'wet', 'wet and dry', 'no'}",is the,other
565575,../data/validation/images/COCO_val2014_000000565575.jpg,565575012,Are there urinals?,no,"{'nowhere', 'no'}",are there,yes/no
455946,../data/validation/images/COCO_val2014_000000455946.jpg,455946001,Is this doughnut fried?,yes,"{'no', 'yes'}",is this,yes/no
219655,../data/validation/images/COCO_val2014_000000219655.jpg,219655001,Is the truck a Kia brand?,no,"{'no', 'yes'}",is the,yes/no
102411,../data/validation/images/COCO_val2014_000000102411.jpg,102411002,What is white in the water?,waves,"{'wave caps', 'surf', 'waves'}",what is,other
465422,../data/validation/images/COCO_val2014_000000465422.jpg,465422000,What is the man doing?,snowboarding,"{'snowboarding', 'skiboarding', 'skiing'}",what is the man,other
138838,../data/validation/images/COCO_val2014_000000138838.jpg,138838005,Why might this man remind someone of Star Trek?,yellow shirt looks like command uniform vaguely,"{'unknown', 'yellow shirt looks like command uniform vaguely', 'yellow shirt', 'because of his clothes', 'captain kirk', 'his shirt', 'wearing yellow shirt', 'wearing yellow', 'looks', 'he is flying kite in sky'}",why,other
381576,../data/validation/images/COCO_val2014_000000381576.jpg,381576001,What is floating in the pond?,leaves,"{'leaves', 'flower petals'}",what is,other
13892,../data/validation/images/COCO_val2014_000000013892.jpg,13892001,Is this boy a pro skater?,no,"{'no', 'yes'}",is this,yes/no
329946,../data/validation/images/COCO_val2014_000000329946.jpg,329946001,Are there real airplanes shown?,no,{'no'},are there,yes/no
423951,../data/validation/images/COCO_val2014_000000423951.jpg,423951000,What is on the water?,boats,"{'boats', 'ships', 'houseboats', 'ferry boats', 'paddleboats'}",what is on the,other
311518,../data/validation/images/COCO_val2014_000000311518.jpg,311518001,Is there a boat in the picture?,yes,{'yes'},is there a,yes/no
437609,../data/validation/images/COCO_val2014_000000437609.jpg,437609002,What is he doing to the cow?,milking,"{'she is milking it', 'milking it', 'milking'}",what is,other
